,Produktgruppe,Menge,Gewicht,Mass 1,Kunden-Nr.,Land,Zustellercode,Transportschaden
396,PLISSEE_20,2.0,1.785,90.2,35950,AT,UPS,0
397,PLISSEE_20,2.0,0.95,90.0,28011,DE,UPS,0
398,PLISSEE_20,2.0,1.13,54.2,35950,DE,UPS,0
399,PLISSEE_20,1.0,1.18,102.7,35950,DE,UPS,0
400,PLISSEE_20,3.0,2.02,135.4,29351,BE,UPS,0
401,PLISSEE_20,2.0,3.94,221.5,26403,DE,UPS,0
402,PLISSEE_20,1.0,1.09,71.5,24347,DE,UPS,0
403,KOLLEKTION,3.0,4.185,0.0,18457,DE,UPS,0
404,LAMELLE,1.0,0.0,315.0,24030,DE,TOUR_SPED,0
405,INSCHUTZ,1.0,0.0,0.0,36340,DE,TOUR_SPED,0
406,PLISSEE_20,13.3,0.73,75.1,35950,DE,UPS,0
407,ROLLO,1.0,1.29,113.9,35950,DE,UPS,0
408,INSCHUTZ,6.0,5.65,0.0,23202,DE,UPS,0
409,PLISSEE_WA,3.0,2.49,228.5,35950,AT,UPS,0
410,PLISSEE_20,1.0,1.08,99.5,27607,DE,UPS,0
411,PLISSEE_20,1.0,1.135,79.0,35950,DE,UPS,0
412,INSCHUTZ,2.0,12.52,0.0,36296,DE,UPS,0
413,PLISSEE_20,4.0,2.9,191.6,17577,DE,UPS,0
414,INSCHUTZ,20.0,0.49,0.0,16402,DE,UPS,0
415,PLISSEE_20,3.0,1.895,53.0,35950,DE,UPS,0
416,INSCHUTZ,14.0,0.0,0.0,20922,DE,TOUR_SPED,0
417,PLISSEE_20,1.0,0.97,71.1,15072,DE,UPS,0
418,PLISSEE_WA,4.0,3.34,261.6,16575,DE,UPS,0
419,ROLLO,7.0,0.0,600.7,27942,DK,TOUR_SPED,0
420,ROLLO,3.0,4.69,124.2,35950,DE,UPS,0
421,FVORHANG,52.0,0.0,1272.5,30162,LU,TOUR_SPED,0
422,ROLLO,2.0,10.28,343.0,35950,DE,UPS,0
423,LAMELLE,2.0,0.0,452.0,15979,DE,TOUR_SPED,0
424,INSCHUTZ,1.0,0.0,0.0,16503,DE,TOUR_SPED,0
425,INSCHUTZ,1.0,0.0,0.0,18275,DE,TOUR_SPED,0
426,PLISSEE_20,2.0,1.58,99.3,35950,DE,UPS,0
427,ROLLO,4.0,0.0,0.0,19355,DE,DHL,0
428,PLISSEE_20,1.0,0.645,43.5,35950,AT,UPS,0
429,INSCHUTZ,4.0,0.0,0.0,21547,DE,TOUR_SPED,0
430,ROLLO,1.0,4.715,219.0,26487,DE,UPS,0
431,PLISSEE_20,2.0,1.34,76.2,20540,DE,UPS,0
432,KOLLEKTION,2.0,1.05,0.0,22756,CH,UPS_CH,0
433,BEFESTIGUN,1.0,0.22,0.0,35950,CH,UPS,0
434,PLISSEE_20,4.0,4.21,468.8,28280,DE,UPS,0
435,INSCHUTZ,4.0,0.0,0.0,23252,DE,TOUR_SPED,0
436,INSCHUTZ,2.0,0.0,0.0,25563,DE,TOUR_SPED,0
437,PLISSEE_20,2.0,1.92,195.6,22756,CH,UPS_CH,0
438,PLISSEE_20,8.0,3.65,172.0,19355,DE,UPS,0
439,ROLLO,1.0,4.75,100.0,29231,DE,UPS,0
440,PLISSEE_20,1.0,1.21,95.7,35950,DE,UPS,0
441,ROLLO,1.0,0.0,95.3,29342,DE,ABHOLER,0
442,PLISSEE_20,2.0,1.2,61.5,26947,DE,UPS,0
443,LAMELLE,18.0,2.455,0.0,28586,DE,UPS,0
444,ROLLO,1.0,4.2,180.0,35950,DE,UPS,0
445,ROLLO,7.0,8.285,207.0,35950,DE,UPS,0
446,LAMELLE,2.0,2.79,198.5,34638,DE,UPS,0
447,ROLLO,1.0,4.79,178.0,27052,DE,UPS,0
448,PLISSEE_20,1.0,0.65,41.7,35950,DE,UPS,0
449,PLISSEE_WA,1.0,0.575,47.7,35950,DE,UPS,0
450,VARIOROLLO,5.0,3.47,0.0,17654,LU,UPS,0
451,PLISSEE_20,2.0,1.84,88.5,30983,FR,UPS,0
452,PLISSEE_WA,3.0,2.015,120.1,35950,DE,UPS,0
453,PLISSEE_20,1.0,1.31,124.5,17577,DE,UPS,0
454,PLISSEE_20,1.0,0.0,0.0,35950,DE,DHL,0
455,ROLLO,1.0,0.79,49.3,19355,DE,UPS,0
456,PLISSEE_20,1.0,0.625,43.7,35950,DE,UPS,0
457,PLISSEE_20,6.0,0.0,0.0,15971,DE,DHL,0
458,ROLLO,3.0,0.83,69.6,19355,DE,UPS,0
459,PLISSEE_20,2.0,1.45,68.0,16402,DE,UPS,0
460,PLISSEE_20,1.0,1.68,132.7,35950,DE,UPS,0
461,LAMELLE,26.0,0.0,0.0,17193,DE,TOUR_SPED,0
462,PLISSEE_20,4.0,0.0,0.0,19071,DE,DHL,0
463,PLISSEE_WA,2.0,2.21,95.3,20727,DE,UPS,0
464,INSCHUTZ,1.0,0.0,0.0,21621,DE,TOUR_SPED,0
465,INSCHUTZ,9.0,0.0,0.0,17577,DE,TOUR_SPED,0
466,INSCHUTZ,1.0,0.0,0.0,19096,DE,TOUR_SPED,0
467,PLISSEE_20,4.0,1.96,111.19999999999999,26272,DE,UPS,0
468,PLISSEE_WA,2.0,1.96,130.5,35950,DE,UPS,0
469,PLISSEE_20,4.0,3.285,189.3,35950,DE,UPS,0
470,PLISSEE_20,1.0,0.0,120.0,15134,DE,ABHOLER,0
471,INSCHUTZ,3.0,0.0,216.2,17577,DE,TOUR_SPED,0
472,PLISSEE_20,4.0,3.04,152.0,20829,DE,UPS,0
473,ROLLO,1.0,5.17,193.7,29574,FR,UPS,0
474,PLISSEE_20,1.0,1.16,94.7,15545,DE,UPS,0
475,PLISSEE_20,1.0,0.58,121.5,17577,DE,UPS,0
476,PLISSEE_WA,7.0,5.61,233.3,23830,DE,UPS,0
477,PLISSEE_20,1.0,0.87,61.4,22756,CH,UPS_CH,0
478,PLISSEE_20,7.0,4.58,538.0,15054,DE,UPS,0
479,JALOUSIE,2.0,15.15,221.0,35089,FR,UPS,0
480,ROLLO,1.0,1.05,60.0,35950,DE,UPS,0
481,LAMELLE,50.0,0.0,0.0,17121,DE,TOUR_SPED,0
482,PLISSEE_WA,2.0,2.255,85.5,35950,AT,UPS,0
483,INSCHUTZ,1.0,0.0,0.0,21621,DE,TOUR_SPED,0
484,ROLLO,2.0,5.485,280.0,35950,DE,UPS,0
485,PLISSEE_20,3.0,2.5,79.5,22453,DE,UPS,0
486,PLISSEE_20,2.0,1.625,48.7,35950,CH,UPS,0
487,PLISSEE_20,1.0,1.195,76.5,35950,AT,UPS,0
488,VARIOROLLO,3.0,13.41,310.0,20262,DE,UPS,0
489,JALOUSIE,6.0,11.125,488.0,16907,DE,UPS,0
490,LAMELLE,18.0,0.0,2911.0,21050,DE,TOUR_SPED,0
491,PLISSEE_20,1.0,0.76,62.5,20710,DE,UPS,0
492,PLISSEE_20,3.0,1.41,105.0,24214,DE,UPS,0
493,PLISSEE_20,4.0,2.48,239.1,16709,DE,UPS,0
494,INSCHUTZ,1.0,0.0,0.0,27461,DE,TOUR_SPED,0
495,PLISSEE_20,1.0,0.0,0.0,18576,DE,DHL,0
496,INSCHUTZ,1.0,0.0,0.0,20443,DE,TOUR_SPED,0
497,KOLLEKTION,3.0,4.18,0.0,19644,DE,UPS,0
498,ROLLO,1.0,2.36,100.0,20422,DE,UPS,0
499,PLISSEE_WA,1.0,0.89,60.5,35950,DE,UPS,0
500,PLISSEE_20,2.0,4.26,321.0,29469,DE,UPS,0
501,ROLLO,1.0,0.75,46.4,33067,DE,UPS,0
502,INSCHUTZ,14.0,0.0,0.0,35527,DE,TOUR_SPED,0
503,PLISSEE_20,8.0,6.04,443.0,15448,DE,UPS,0
504,PLISSEE_20,8.0,6.105,280.0,15735,DE,UPS,0
505,PLISSEE_WA,3.0,2.4,220.2,34938,DE,UPS,0
506,PLISSEE_20,2.0,1.545,144.0,35950,CH,UPS,0
507,PLISSEE_20,2.0,1.47,73.6,18992,DE,UPS,0
508,ROLLO,1.0,0.055,0.0,30168,IT,UPS,0
509,PLISSEE_20,1.0,1.12,62.0,35950,DE,UPS,0
510,PLISSEE_WA,1.0,1.1,79.1,35950,AT,UPS,0
511,JALOUSIE,2.0,4.09,160.5,37271,FR,UPS,0
512,PLISSEE_20,1.0,1.46,97.7,28440,DE,UPS,0
513,PLISSEE_20,100.0,0.0,0.0,27461,DE,DHL,0
514,PLISSEE_20,1.0,1.15,106.0,35950,DE,UPS,0
515,PLISSEE_WA,1.0,0.69,38.0,35950,DE,UPS,0
516,ROLLO,3.0,4.69,225.0,35950,AT,UPS,0
517,ROLLO,1.0,2.46,93.8,19355,DE,UPS,0
518,ROLLO,2.0,5.745,237.89999999999998,35950,DE,UPS,0
519,PLISSEE_20,4.0,6.98,504.5,22756,CH,UPS_CH,0
520,PLISSEE_20,2.0,1.475,64.7,35950,DE,UPS,0
521,PLISSEE_20,13.0,9.565,711.3,25556,DE,UPS,0
522,PLISSEE_WA,1.0,3.365,147.0,35950,DE,UPS,0
523,REPARATUR,1.0,0.0,200.5,16709,DE,TOUR_SPED,0
524,PLISSEE_WA,4.0,4.105,199.0,35950,DE,UPS,0
525,PLISSEE_20,2.0,1.6,165.7,35872,DE,UPS,0
526,LAMELLE,4.0,0.0,695.0,22106,DE,SPED,0
527,PLISSEE_20,1.0,0.93,51.1,29534,FR,UPS,0
528,PLISSEE_20,9.0,7.515,834.1,15594,DE,UPS,0
529,INSCHUTZ,1.0,0.0,0.0,18280,DE,TOUR_SPED,0
530,PLISSEE_WA,3.0,2.31,124.0,35950,DE,UPS,0
531,ROLLO,1.0,1.59,108.0,35950,DE,UPS,0
532,ROLLO,1.0,4.29,146.0,30952,IT,UPS,0
533,ROLLO,1.0,2.445,150.0,35950,AT,UPS,0
534,LAMELLE,2.0,6.6899999999999995,254.0,19868,DE,UPS,0
535,REPARATUR,1.0,3.09,99.9,28075,DE,UPS,0
536,INSCHUTZ,2.0,0.0,0.0,24594,DE,TOUR_SPED,0
537,PLISSEE_20,8.0,12.885,954.2,23830,DE,UPS,0
538,WERBEMITTE,90.0,0.0,0.0,31284,DE,UPS,0
539,LAMELLE,14.0,8.58,297.0,27201,FR,UPS,0
540,PLISSEE_20,1.0,1.34,98.4,20974,DE,UPS,0
541,PLISSEE_20,3.0,2.41,166.9,28470,DE,UPS,0
542,PLISSEE_20,6.0,3.17,193.7,22756,CH,UPS_CH,0
543,PLISSEE_WA,2.0,1.45,119.5,35950,DE,UPS,0
544,KOLLEKTION,3.0,4.18,0.0,22554,DE,UPS,0
545,PLISSEE_20,2.0,2.08,69.7,35950,DE,UPS,0
546,PLISSEE_20,1.0,0.88,60.3,28333,DE,UPS,0
547,ROLLO,6.0,31.369999999999997,438.0,27201,FR,UPS,0
548,REPARATUR,1.0,0.625,44.7,35950,DE,UPS,0
549,JALOUSIE,1.0,2.07,100.0,22576,DE,UPS,0
550,PLISSEE_20,7.0,3.61,193.3,22453,DE,UPS,0
551,PLISSEE_20,1.0,1.0,77.0,27599,DE,UPS,0
552,PLISSEE_20,2.0,1.32,126.5,15494,DE,UPS,0
553,INSCHUTZ,2.0,0.0,0.0,27117,DE,TOUR_SPED,0
554,PLISSEE_20,2.0,1.12,53.6,35950,DE,UPS,0
555,LAMELLE,2.0,3.335,130.5,25987,DE,UPS,0
556,ROLLO,2.0,3.89,103.8,35950,DE,UPS,0
557,PLISSEE_20,1.0,1.32,120.3,21225,DE,UPS,0
558,PLISSEE_20,9.0,8.905,164.0,16064,DE,UPS,0
559,PLISSEE_WA,2.0,1.22,56.7,22945,DE,UPS,0
560,LAMELLE,66.0,8.78,0.0,19054,DE,UPS,0
561,INSCHUTZ,4.0,0.0,0.0,34638,DE,TOUR_SPED,0
562,LAMELLE,10.0,0.0,0.0,16402,DE,DHL,0
563,LAMELLE,2.0,0.0,306.0,19366,DE,TOUR_SPED,0
564,PLISSEE_20,4.0,4.21,308.5,29077,LU,UPS,0
565,INSCHUTZ,4.0,0.0,0.0,21621,DE,TOUR_SPED,0
566,ROLLO,1.0,3.115,110.0,35950,DE,UPS,0
567,SONSTIGE,2.0,0.0,0.0,20382,DE,DHL,0
568,PLISSEE_20,2.0,1.64,81.7,17853,DE,UPS,0
569,FALTROLLO,4.0,0.0,0.0,17312,DE,DHL,0
570,JALOUSIE,4.0,0.0,773.0,26706,DE,TOUR_SPED,0
571,REPARATUR,1.0,0.85,62.6,15187,DE,UPS,0
572,LAMELLE,7.0,0.0,1030.0,33128,BE,TOUR_SPED,0
573,ROLLO,1.0,0.975,44.5,35950,DE,UPS,0
574,PLISSEE_WA,2.0,1.305,49.7,35950,DE,UPS,0
575,ROLLO,1.0,3.46,97.0,35950,DE,UPS,0
576,PLISSEE_20,10.0,5.42,187.0,29978,DE,UPS,0
577,PLISSEE_20,3.0,2.34,61.3,29198,DE,UPS,0
578,FVORHANG,8.0,2.02,135.0,17208,DE,UPS,0
579,PLISSEE_20,3.0,0.85,71.5,22674,DE,UPS,0
580,JALOUSIE,2.0,5.65,269.2,22856,DE,UPS,0
581,LAMELLE,33.0,0.0,1279.0,28566,BE,TOUR_SPED,0
582,ROLLO,1.0,2.31,100.0,21547,DE,UPS,0
583,PLISSEE_20,2.0,1.21,47.5,36089,DE,UPS,0
584,PLISSEE_WA,5.0,1.66,105.5,26204,DE,UPS,0
585,PLISSEE_20,5.0,0.0,0.0,23252,DE,DHL,0
586,BEFESTIGUN,4.0,0.0,0.0,28059,DE,DHL,0
587,SCHNUR,100.0,0.155,0.0,16629,DE,UPS,0
588,FALTROLLO,4.0,11.4,684.0,26235,DE,UPS,0
589,ROLLO,1.0,1.26,96.1,19355,DE,UPS,0
590,ROLLO,62.0,0.0,95.30000000000001,26457,DE,TOUR_SPED,0
591,PLISSEE_20,2.0,1.11,89.7,30568,DE,UPS,0
592,JALOUSIE,10.0,0.0,0.0,19355,DE,DHL,0
593,KOLLEKTION,2.0,1.065,0.0,30012,IT,UPS,0
594,ROLLO,1.0,2.03,94.0,27447,BE,UPS,0
595,GETRIEBE,1.0,0.0,0.0,35950,DE,DHL,0
596,INSCHUTZ,1.0,0.0,0.0,32388,DE,TOUR_SPED,0
597,PLISSEE_20,2.0,1.47,60.2,35950,DE,UPS,0
598,GETRIEBE,1.0,0.0,0.0,20615,DE,DHL,0
599,PLISSEE_WA,11.0,8.595,679.5,15063,DE,UPS,0
600,FVORHANG,12.0,5.244999999999999,311.0,30168,IT,UPS,0
601,PLISSEE_20,1.0,2.895,190.0,35950,DE,UPS,0
602,ROLLO,1.0,3.3,134.2,35950,DE,UPS,0
603,ROLLO,3.0,1.35,91.0,35950,DE,UPS,0
604,JALOUSIE,2.0,0.0,503.0,22576,DE,TOUR_SPED,0
605,ROLLO,3.0,3.19,339.0,35950,DE,UPS,0
606,JALOUSIE,1.0,2.62,86.0,22756,CH,UPS_CH,0
607,PLISSEE_20,5.0,8.76,314.20000000000005,22756,CH,UPS_CH,0
608,ROLLO,2.0,5.715,275.0,35950,DE,UPS,0
609,ROLLO,2.0,1.89,98.1,35950,DE,UPS,0
610,PLISSEE_20,1.0,1.09,87.9,17885,DE,UPS,0
611,PLISSEE_20,1.0,0.59,45.9,24500,DE,UPS,0
612,ROLLO,1.0,5.255,115.0,35950,DE,UPS,0
613,PLISSEE_20,4.0,10.92,357.0,36338,IT,UPS,0
614,FVORHANG,5.0,0.0,509.0,29921,FR,MEYER JUMB,0
615,ROLLO,2.0,1.7,61.3,35950,CH,UPS,0
616,PLISSEE_WA,1.0,2.39,162.0,35950,DE,UPS,0
617,PLISSEE_20,7.0,5.8,350.8,33181,DE,UPS,0
618,INSCHUTZ,5.0,0.0,0.0,26303,DE,TOUR_SPED,0
619,INSCHUTZ,1.0,0.0,0.0,28385,DE,TOUR_SPED,0
620,PLISSEE_20,6.0,4.38,137.6,19322,DE,UPS,0
621,PLISSEE_20,1.0,2.55,137.3,26909,DE,UPS,0
622,PLISSEE_20,2.0,3.7,199.0,27629,DE,UPS,0
623,PLISSEE_20,2.0,2.69,0.0,19767,DE,UPS,0
624,PLISSEE_20,8.0,7.26,647.6,19096,DE,UPS,0
625,ROLLO,1.0,4.43,200.0,15160,DE,UPS,0
626,LAMELLE,22.0,19.729999999999997,718.0,35963,FR,UPS,0
627,PLISSEE_20,4.0,3.08,345.0,15446,DE,UPS,0
628,ROLLO,3.0,1.675,83.0,35950,DE,UPS,0
629,JALOUSIE,4.0,5.07,114.0,18284,DE,UPS,0
630,PLISSEE_WA,3.0,4.99,241.2,24106,DE,UPS,0
631,PLISSEE_WA,4.0,4.44,315.6,27311,LU,UPS,0
632,KOLLEKTION,1.0,0.985,0.0,15232,DE,UPS,0
633,ROLLO,2.0,13.0,298.0,35950,DE,UPS,0
634,LAMELLE,17.0,1.885,0.0,21547,DE,UPS,0
635,PLISSEE_20,3.0,2.63,199.6,24547,DE,UPS,0
636,PLISSEE_20,1.0,1.07,75.0,22756,CH,UPS_CH,0
637,ROLLO,2.0,0.0,280.0,30078,IT,SPED,0
638,ROLLO,6.0,0.0,879.0,19955,DE,TOUR_SPED,0
639,PLISSEE_20,15.0,9.66,377.3,24210,DE,UPS,0
640,ROLLO,1.0,2.66,125.8,19355,DE,UPS,0
641,PLISSEE_20,16.0,0.135,0.0,22756,CH,UPS_CH,0
642,PLISSEE_20,4.0,3.01,376.0,35950,DE,UPS,0
643,INSCHUTZ,1.0,0.0,0.0,15446,DE,TOUR_SPED,0
644,PLISSEE_20,1.0,1.17,107.4,25533,DE,UPS,0
645,JALOUSIE,4.0,8.275,375.0,35950,DE,UPS,0
646,PLISSEE_20,1.0,0.0,0.0,16402,DE,DHL,0
647,PLISSEE_20,1.0,1.21,78.7,35950,CH,UPS,0
648,ROLLO,2.0,4.81,110.0,25224,DE,UPS,0
649,INSCHUTZ,1.0,0.0,0.0,26691,DE,TOUR_SPED,0
650,PLISSEE_WA,2.0,2.01,107.1,22756,CH,UPS_CH,0
651,ENDKAPPEN,1.0,0.0,0.0,35950,DE,DHL,0
652,ROLLO,1.0,3.35,116.0,19355,DE,UPS,0
653,PLISSEE_20,12.0,7.0,753.6,22756,CH,UPS_CH,0
654,PLISSEE_20,1.0,1.42,110.5,15633,DE,UPS,0
655,PLISSEE_20,3.0,2.41,150.6,25386,DE,UPS,0
656,PLISSEE_20,3.0,2.22,206.0,35779,DE,UPS,0
657,PLISSEE_20,15.0,7.705,260.1,25068,DE,UPS,0
658,PLISSEE_20,17.0,13.075,1271.1,17931,DE,UPS,0
659,PLISSEE_20,2.0,1.095,48.0,35950,DE,UPS,0
660,PLISSEE_20,3.0,1.6,155.3,26204,DE,UPS,0
661,ROLLO,2.0,4.375,150.0,35950,DE,UPS,0
662,JALOUSIE,6.0,0.0,0.0,25917,DE,TOUR_SPED,0
663,INSCHUTZ,1.0,0.0,0.0,23675,DE,TOUR_SPED,0
664,PLISSEE_20,2.0,4.39,314.0,19840,DE,UPS,0
665,PLISSEE_20,1.0,0.625,43.7,35950,DE,UPS,0
666,PLISSEE_20,1.0,2.735,125.8,35950,DE,UPS,0
667,PLISSEE_20,1.0,1.18,83.5,16064,DE,UPS,0
668,PLISSEE_WA,2.0,2.44,99.5,35950,CH,UPS,0
669,KOLLEKTION,3.0,4.18,0.0,26409,DE,UPS,0
670,ROLLO,4.0,7.94,256.5,27942,DK,UPS,0
671,PLISSEE_20,3.0,5.38,232.0,30033,IT,UPS,0
672,INSCHUTZ,1.0,0.0,0.0,21576,DE,TOUR_SPED,0
673,REPARATUR,1.0,9.14,229.0,23851,DE,UPS,0
674,PLISSEE_20,29.0,0.0,1735.2,16402,DE,TOUR_SPED,0
675,BEFESTIGUN,2.0,0.0,0.0,26596,DE,DHL,0
676,ROLLO,1.0,1.65,116.0,35950,DE,UPS,0
677,INSCHUTZ,6.0,0.0,0.0,15803,DE,TOUR_SPED,0
678,SONSTIGE,10.0,0.0,0.0,34363,DE,DHL,0
679,JALOUSIE,2.0,2.26,34.1,15612,DE,UPS,0
680,PLISSEE_20,2.0,3.4,199.0,33813,DE,UPS,0
681,PLISSEE_WA,1.0,0.895,64.5,35950,DE,UPS,0
682,ROLLO,1.0,1.53,95.0,35950,DE,UPS,0
683,INSCHUTZ,1.0,0.0,0.0,16463,DE,TOUR_SPED,0
684,PLISSEE_20,2.0,1.8,160.1,34638,DE,UPS,0
685,PLISSEE_20,2.0,1.84,90.7,35950,DE,UPS,0
686,LAMELLE,4.0,0.0,743.0,23257,DE,TOUR_SPED,0
687,INSCHUTZ,1.0,0.0,0.0,29302,DE,TOUR_SPED,0
688,PLISSEE_20,1.0,1.13,97.7,35950,DE,UPS,0
689,PLISSEE_WA,3.0,1.55,85.6,21708,BE,UPS,0
690,KOLLEKTION,11.0,7.535,0.0,30344,IT,UPS,0
691,PLISSEE_WA,2.0,1.9,83.5,35481,FR,UPS,0
692,PLISSEE_WA,2.0,1.715,46.0,35950,DE,UPS,0
693,PLISSEE_20,3.0,1.79,64.0,28426,DE,UPS,0
694,PLISSEE_20,1.0,0.945,75.0,35950,DE,UPS,0
695,ROLLO,1.0,0.0,0.0,17559,DE,DHL,0
696,PLISSEE_20,10.0,7.515,747.8000000000001,35950,DE,UPS,0
697,KOLLEKTION,2.0,1.05,0.0,22756,CH,UPS_CH,0
698,PLISSEE_20,7.0,5.065,435.0,35950,DE,UPS,0
699,LAMELLE,2.0,5.245,190.0,19968,DE,UPS,0
700,PLISSEE_20,2.0,0.9,53.7,15971,DE,UPS,0
701,INSCHUTZ,1.0,0.0,0.0,21953,DE,TOUR_SPED,0
702,JALOUSIE,6.0,10.34,168.0,26344,DE,UPS,0
703,PLISSEE_WA,5.0,4.58,362.6,35950,DE,UPS,0
704,GETRIEBE,1.0,0.0,0.0,25735,DE,DHL,0
705,PLISSEE_WA,2.0,1.055,43.7,35950,DE,UPS,0
706,SONSTIGE,1.0,0.33,0.0,19548,DE,UPS,0
707,ROLLO,1.0,4.305,160.0,30179,IT,UPS,0
708,ROLLO,1.0,3.215,160.0,35950,AT,UPS,0
709,PLISSEE_20,6.0,2.71,100.30000000000001,27949,DE,UPS,0
710,PLISSEE_20,3.0,2.29,226.89999999999998,35950,AT,UPS,0
711,PLISSEE_20,2.0,2.45,94.0,16091,DE,UPS,0
712,PLISSEE_20,1.0,1.29,109.7,18457,DE,UPS,0
713,PLISSEE_20,2.0,1.97,166.0,29461,DE,UPS,0
714,ROLLO,2.0,1.93,136.0,35950,DE,UPS,0
715,ROLLO,1.0,2.51,95.8,15701,DE,UPS,0
716,PLISSEE_20,2.0,1.48,151.2,35950,DE,UPS,0
717,ROLLO,6.0,2.33,183.0,35950,DE,UPS,0
718,FALTROLLO,6.0,4.49,313.0,16073,DE,UPS,0
719,PLISSEE_20,1.0,1.15,73.5,16424,DE,UPS,0
720,PLISSEE_20,1.0,0.0,0.0,35560,FR,N_A,0
721,PLISSEE_20,4.0,2.72,152.0,29091,DE,UPS,0
722,PLISSEE_20,2.0,1.09,30.9,33989,DE,UPS,0
723,ROLLO,5.0,17.07,476.0,35933,FR,UPS,0
724,PLISSEE_20,1.0,1.03,74.0,23005,DE,UPS,0
725,ENDKAPPEN,1.0,0.0,0.0,35950,DE,DHL,0
726,ROLLO,28.0,98.87,1003.0,34987,FR,UPS,0
727,LAMELLE,4.0,0.0,881.0,21330,DE,KEP,0
728,ROLLO,1.0,5.21,98.0,19355,CH,UPS,0
729,PLISSEE_20,1.0,1.32,106.7,20483,DE,UPS,0
730,PLISSEE_20,2.0,3.805,140.7,22756,CH,UPS_CH,0
731,PLISSEE_20,3.0,1.57,167.8,37328,DE,UPS,0
732,SONSTIGE,4.0,0.085,0.0,15483,DE,UPS,0
733,PLISSEE_WA,1.0,0.87,57.7,35950,DE,UPS,0
734,LAMELLE,2.0,0.39,0.0,17241,DE,UPS,0
735,ROLLO,1.0,3.875,180.0,35950,DE,UPS,0
736,INSCHUTZ,1.0,0.0,0.0,27461,DE,TOUR_SPED,0
737,PLISSEE_WA,6.0,5.59,184.0,22398,DE,UPS,0
738,PLISSEE_20,1.0,1.42,92.5,35950,AT,UPS,0
739,SONSTIGE,1.0,0.0,0.0,18170,DE,DHL,0
740,KOLLEKTION,3.0,4.185,0.0,35073,DE,UPS,0
741,KOLLEKTION,29.0,6.215,0.0,33229,BE,UPS,0
742,ROLLO,1.0,0.0,0.0,33765,DE,DHL,0
743,INSCHUTZ,1.0,0.0,0.0,19355,DE,TOUR_SPED,0
744,FALTROLLO,1.0,4.62,183.0,16470,DE,UPS,0
745,PLISSEE_20,2.0,1.925,71.7,35950,DE,UPS,0
746,PLISSEE_20,4.0,0.0,0.0,23675,DE,DHL,0
747,ROLLO,1.0,4.365,152.0,19613,DE,UPS,0
748,ROLLO,1.0,1.93,120.0,35950,DE,UPS,0
749,PLISSEE_20,2.0,1.72,149.9,20796,DE,UPS,0
750,PLISSEE_20,2.0,1.64,72.0,20751,DE,UPS,0
751,PLISSEE_WA,11.0,16.375,722.7,19955,DE,UPS,0
752,FVORHANG,5.0,0.0,616.0,22756,CH,TOUR_SPED,0
753,KOLLEKTION,3.0,1.79,0.0,22756,CH,UPS_CH,0
754,PLISSEE_20,1.0,0.71,55.5,35950,DE,UPS,0
755,PLISSEE_20,1.0,1.16,74.0,17012,DE,UPS,0
756,PLISSEE_20,2.0,1.11,54.0,15133,DE,UPS,0
757,PLISSEE_20,1.0,2.38,120.5,29448,DE,UPS,0
758,INSCHUTZ,4.0,0.0,279.9,15102,DE,TOUR_SPED,0
759,INSCHUTZ,12.0,0.0,0.0,28984,DE,DHL,0
760,PLISSEE_20,1.0,0.81,62.0,16395,DE,UPS,0
761,PROSPEKTE,350.0,7.405,0.0,28440,DE,UPS,0
762,BEFESTIGUN,40.0,0.0,0.0,15187,DE,DHL,0
763,PLISSEE_20,2.0,1.86,86.5,25308,DE,UPS,0
764,PLISSEE_WA,4.0,4.35,151.5,26524,DE,UPS,0
765,PLISSEE_20,2.0,1.2,55.5,35950,CH,UPS,0
766,BEFESTIGUN,2.0,0.0,0.0,28960,DE,DHL,0
767,PLISSEE_20,2.0,1.43,53.6,35950,AT,UPS,0
768,ROLLO,4.0,7.645,141.0,35950,DE,UPS,0
769,KOLLEKTION,3.0,4.18,0.0,23006,DE,UPS,0
770,JALOUSIE,2.0,7.59,300.0,28567,BE,UPS,0
771,PLISSEE_20,5.0,3.885,197.0,35950,DE,UPS,0
772,ROLLO,2.0,3.94,214.0,21074,DE,UPS,0
773,PLISSEE_20,2.0,1.565,164.8,35950,DE,UPS,0
774,ROLLO,10.0,17.41,433.0,30078,IT,UPS,0
775,PLISSEE_WA,4.0,8.45,545.8,20727,DE,UPS,0
776,PLISSEE_20,1.0,0.0,0.0,23507,DE,DHL,0
777,JALOUSIE,3.0,9.7,450.0,28339,DE,UPS,0
778,ROLLO,3.0,2.745,77.5,35950,DE,UPS,0
779,LAMELLE,3.0,0.0,0.0,19355,DE,DHL,0
780,PLISSEE_WA,7.0,4.35,422.79999999999995,26947,DE,UPS,0
781,INSCHUTZ,1.0,0.0,0.0,24719,DE,ABHOLER,0
782,INSCHUTZ,6.0,0.0,0.0,29635,DE,TOUR_SPED,0
783,PLISSEE_20,1.0,0.8,62.8,35950,DE,UPS,0
784,PLISSEE_20,4.0,2.71,135.5,22756,CH,UPS_CH,0
785,ROLLO,1.0,1.535,81.5,35180,FR,UPS,0
786,BEFESTIGUN,1.0,0.0,0.0,35950,DE,DHL,0
787,PLISSEE_WA,2.0,0.985,38.0,35950,DE,UPS,0
788,FALTROLLO,1.0,3.98,194.0,28984,DE,UPS,0
789,BEFESTIGUN,1.0,0.0,0.0,35950,DE,DHL,0
790,ROLLO,1.0,4.715,157.0,35950,DE,UPS,0
