,Produktgruppe,Menge,Gewicht,Mass 1,Kunden-Nr.,Land,Zustellercode,Transportschaden
404,KOLLEKTION,5.0,3.975,0.0,21234,DE,UPS,0
405,PLISSEE_20,11.0,5.895,132.7,15612,DE,UPS,0
406,PLISSEE_20,1.0,0.78,66.5,35950,DE,UPS,0
407,ROLLO,1.0,7.38,159.0,35950,DE,UPS,0
408,KOLLEKTION,1.0,0.925,0.0,18430,DE,UPS,0
409,PLISSEE_20,2.0,1.34,55.2,30356,DE,UPS,0
410,ROLLO,2.0,6.505,161.8,27201,FR,UPS,0
411,KOLLEKTION,1.0,0.925,0.0,24955,DE,UPS,0
412,KOLLEKTION,1.0,0.925,0.0,18331,DE,UPS,0
414,PLISSEE_20,5.0,3.31,331.3,35950,DE,UPS,0
415,KOLLEKTION,2.0,1.785,0.0,26431,DE,UPS,0
416,KOLLEKTION,2.0,1.67,0.0,28984,DE,UPS,0
417,REPARATUR,1.0,0.84,55.0,24214,DE,UPS,0
418,INSCHUTZ,3.0,0.0,0.0,21074,DE,TOUR_SPED,0
419,PLISSEE_20,1.0,1.05,77.3,19388,DE,UPS,0
420,PLISSEE_20,4.0,2.66,145.5,35950,DE,UPS,0
421,ROLLO,3.0,8.56,200.0,35950,DE,UPS,0
422,PLISSEE_20,2.0,1.16,87.9,33773,IT,UPS,0
423,INSCHUTZ,4.0,0.0,0.0,34769,DE,TOUR_SPED,0
424,SHUTTERS,9.0,0.0,0.0,27937,DE,TOUR_SPED,0
425,PLISSEE_20,3.0,2.43,148.7,22880,DE,UPS,0
426,ENDKAPPEN,2.0,0.175,0.0,26398,DE,UPS,0
427,LAMELLE,69.0,1.18,0.0,15594,DE,UPS,0
428,LAMELLE,50.0,1.18,0.0,36512,DE,UPS,0
429,LAMELLE,15.0,0.59,0.0,34368,DE,UPS,0
430,PLISSEE_WA,5.0,6.1,440.0,24030,DE,UPS,0
431,LAMELLE,20.0,1.015,0.0,15399,DE,UPS,0
432,PLISSEE_WA,4.0,3.37,164.6,28470,DE,UPS,0
433,LAMELLE,40.0,1.83,0.0,24975,DE,UPS,0
434,PLISSEE_20,4.0,2.48,239.1,16709,DE,UPS,0
435,PLISSEE_WA,3.0,3.14,135.7,24841,DE,UPS,0
436,LAMELLE,100.0,10.345,0.0,15932,DE,UPS,0
437,PLISSEE_20,2.0,1.9,79.8,33754,DE,UPS,0
438,PLISSEE_20,2.0,1.84,151.9,27566,DE,UPS,0
439,PLISSEE_WA,2.0,1.73,135.10000000000002,17577,DE,UPS,0
440,PLISSEE_20,2.0,1.41,124.5,35950,DE,UPS,0
441,PLISSEE_20,1.0,1.54,94.1,20599,DE,UPS,0
442,ROLLO,1.0,6.79,175.0,18331,DE,UPS,0
443,PLISSEE_20,1.0,1.03,73.0,16255,DE,UPS,0
444,PLISSEE_20,6.0,2.54,38.0,24584,DE,UPS,0
445,PLISSEE_20,2.0,1.13,40.2,22756,CH,UPS_CH,0
446,PLISSEE_20,1.0,1.11,79.9,35950,DE,UPS,0
447,KOLLEKTION,5.0,4.265,0.0,22316,DE,UPS,0
448,PLISSEE_20,2.0,1.125,48.7,35950,DE,UPS,0
449,ROLLO,5.0,18.735,455.0,35950,DE,UPS,0
450,KOLLEKTION,2.0,1.78,0.0,21547,DE,UPS,0
451,KOLLEKTION,2.0,1.78,0.0,16255,DE,UPS,0
452,KOLLEKTION,2.0,1.78,0.0,20455,DE,UPS,0
453,KOLLEKTION,2.0,1.78,0.0,19840,DE,UPS,0
454,PLISSEE_20,2.0,1.59,78.0,35950,DE,UPS,0
455,PLISSEE_20,1.0,1.08,68.5,24163,DE,UPS,0
456,PLISSEE_20,2.0,1.36,122.8,36756,DE,UPS,0
457,KOLLEKTION,2.0,1.78,0.0,27173,DE,UPS,0
458,PLISSEE_20,5.0,3.22,192.9,20827,DE,UPS,0
459,KOLLEKTION,2.0,1.78,0.0,23592,DE,UPS,0
460,KOLLEKTION,2.0,1.775,0.0,28470,DE,UPS,0
461,KOLLEKTION,1.0,1.775,0.0,24030,DE,UPS,0
462,PLISSEE_20,3.0,2.475,176.4,35950,AT,UPS,0
463,PLISSEE_20,2.0,1.92,169.8,27131,DE,UPS,0
464,KOLLEKTION,1.0,0.97,0.0,27876,DE,UPS,0
465,PLISSEE_WA,2.0,1.51,52.0,35950,DE,UPS,0
466,VARIOROLLO,1.0,2.47,110.0,26303,DE,UPS,0
467,PLISSEE_20,3.0,3.15,105.0,15067,DE,UPS,0
468,ROLLO,3.0,8.67,400.0,35950,DE,UPS,0
469,REPARATUR,1.0,4.435,105.6,19355,DE,UPS,0
470,PLISSEE_20,5.0,4.12,175.9,15134,DE,UPS,0
471,BEFESTIGUN,1.0,0.06,0.0,15003,DE,UPS,0
472,PLISSEE_20,1.0,1.69,67.5,24272,AT,UPS,0
473,BEFESTIGUN,1.0,0.06,0.0,34938,DE,UPS,0
474,PLISSEE_WA,2.0,1.845,59.5,35950,DE,UPS,0
475,PLISSEE_20,2.0,1.21,78.0,28555,DE,UPS,0
476,PLISSEE_WA,1.0,2.17,129.0,35950,DE,UPS,0
477,PLISSEE_20,8.0,6.54,667.3,30600,DE,UPS,0
478,PLISSEE_WA,3.0,2.54,229.7,35950,DE,UPS,0
479,ROLLO,5.0,10.455,366.0,34276,IT,UPS,0
480,LAMELLE,2.0,0.0,346.0,27201,FR,SPED,0
481,LAMELLE,6.0,0.0,288.0,37230,FR,SPED,0
482,PLISSEE_20,2.0,1.245,56.5,35950,DE,UPS,0
483,PLISSEE_20,7.0,1.44,377.0,17763,DE,UPS,0
484,PLISSEE_20,8.0,4.81,428.2,35969,DE,UPS,0
485,LAMELLE,7.0,16.2,448.0,27201,FR,UPS,0
486,PLISSEE_20,2.0,1.65,47.5,20881,DE,UPS,0
487,PLISSEE_20,3.0,1.82,116.30000000000001,15883,DE,UPS,0
488,ROLLO,2.0,4.485,189.0,35950,DE,UPS,0
489,ROLLO,4.0,11.685,496.8,28984,DE,UPS,0
490,PLISSEE_20,2.0,1.865,95.7,35950,CH,UPS,0
491,PLISSEE_WA,3.0,2.48,151.0,18414,DE,UPS,0
492,PLISSEE_20,3.0,3.01,209.0,17011,DE,UPS,0
493,PLISSEE_20,1.0,0.885,74.7,35950,DE,UPS,0
494,PLISSEE_20,4.0,4.15,436.9,23789,DE,UPS,0
495,PLISSEE_20,1.0,1.02,78.5,35950,DE,UPS,0
496,ROLLO,2.0,12.035,429.5,35950,DE,UPS,0
497,PLISSEE_20,2.0,1.835,85.8,35950,DE,UPS,0
498,PLISSEE_20,2.0,1.345,129.4,35950,CH,UPS,0
499,PLISSEE_20,2.0,1.27,36.7,24272,AT,UPS,0
500,PLISSEE_WA,2.0,2.03,147.0,35950,DE,UPS,0
501,PLISSEE_20,2.0,1.72,72.0,37063,DE,UPS,0
502,PLISSEE_20,5.0,7.265,497.1,29093,DE,UPS,0
503,PLISSEE_20,2.0,2.02,195.6,24163,DE,UPS,0
504,PLISSEE_20,2.0,1.78,165.0,23638,DE,UPS,0
505,ROLLO,1.0,2.14,149.0,35950,DE,UPS,0
506,JALOUSIE,2.0,2.99,220.0,20751,DE,UPS,0
507,JALOUSIE,1.0,1.99,77.0,30644,DE,UPS,0
508,PLISSEE_20,1.0,0.915,74.7,35950,DE,UPS,0
509,JALOUSIE,1.0,2.39,80.0,20272,DE,UPS,0
510,PLISSEE_20,1.0,1.15,64.0,22756,CH,UPS_CH,0
511,ROLLO,2.0,2.56,118.0,35950,AT,UPS,0
512,PLISSEE_20,1.0,0.76,49.0,35950,DE,UPS,0
513,JALOUSIE,3.0,4.22,300.0,22051,DE,UPS,0
514,PLISSEE_WA,8.0,10.29,760.1,29198,DE,UPS,0
515,ROLLO,3.0,8.67,370.0,35950,DE,UPS,0
516,ROLLO,3.0,1.82,59.0,19868,DE,UPS,0
517,ROLLO,2.0,2.32,94.0,36020,FR,UPS,0
518,ROLLO,7.0,23.785,422.5,35950,DE,UPS_CH,0
519,JALOUSIE,1.0,7.02,0.0,15175,DE,UPS,0
520,ROLLO,7.0,8.67,547.0,35950,DE,UPS,0
521,PLISSEE_20,5.0,9.45,453.5,26356,DE,UPS,0
522,PLISSEE_20,18.0,11.085,782.0,17398,DE,UPS,0
523,PLISSEE_20,6.0,6.465,390.0,19840,DE,UPS,0
524,ROLLO,1.0,2.635,94.0,35950,DE,UPS,0
525,PLISSEE_20,1.0,1.385,97.7,35950,DE,UPS,0
526,PLISSEE_20,4.0,5.035,273.6,17885,DE,UPS,0
527,ROLLO,3.0,3.335,155.39999999999998,29444,FR,UPS,0
528,ROLLO,1.0,1.57,73.9,35950,DE,UPS,0
529,PLISSEE_20,6.0,6.665,228.0,24605,DE,UPS,0
530,PLISSEE_20,1.0,1.095,76.7,35950,DE,UPS,0
531,PLISSEE_20,1.0,1.165,78.2,35950,AT,UPS,0
532,PLISSEE_20,1.0,0.665,52.7,35950,DE,UPS,0
533,PLISSEE_WA,1.0,1.035,77.7,35950,DE,UPS,0
534,PLISSEE_20,2.0,1.365,72.7,35950,DE,UPS,0
535,JALOUSIE,4.0,0.0,1012.0,36233,FR,SPED,0
536,PLISSEE_WA,3.0,3.17,262.5,35950,DE,UPS,0
537,PLISSEE_20,2.0,2.135,92.0,35950,DE,UPS,0
538,ROLLO,1.0,2.62,108.0,29652,FR,UPS,0
539,PLISSEE_20,4.0,4.47,417.2,28017,DE,UPS,0
540,PLISSEE_20,4.0,2.17,49.2,22756,CH,UPS_CH,0
541,PLISSEE_20,2.0,1.62,60.5,22756,CH,UPS_CH,0
542,PLISSEE_20,4.0,2.38,129.4,16899,DE,UPS,0
543,PLISSEE_20,3.0,3.04,271.7,21234,DE,UPS,0
544,PLISSEE_20,3.0,6.27,182.0,20669,DE,UPS,0
545,PLISSEE_20,6.0,4.95,319.2,20145,DE,UPS,0
546,PLISSEE_20,2.0,1.64,90.7,35950,DE,UPS,0
547,PLISSEE_20,2.0,1.76,178.0,35950,DE,UPS,0
548,PLISSEE_20,3.0,2.46,188.4,35950,AT,UPS,0
549,ROLLO,1.0,1.775,100.9,35950,DE,UPS,0
550,PLISSEE_20,1.0,1.56,113.8,35950,CH,UPS,0
551,PLISSEE_20,6.0,0.0,405.5,19268,DE,AUSL._FA,0
552,PLISSEE_WA,4.0,4.315,94.7,35950,DE,UPS,0
553,ROLLO,7.0,30.415,399.0,35950,AT,UPS,5
554,PLISSEE_WA,1.0,1.34,104.5,35950,DE,UPS,0
555,ROLLO,1.0,8.67,178.5,35950,DE,UPS,0
556,ROLLO,1.0,3.825,128.8,35950,DE,UPS,0
557,PLISSEE_20,2.0,1.675,63.5,35950,CH,UPS,0
558,ROLLO,3.0,1.805,106.0,35950,DE,UPS,0
559,PLISSEE_20,1.0,0.98,84.0,35950,DE,UPS,0
560,PLISSEE_WA,2.0,1.76,79.0,35950,DE,UPS,0
561,PLISSEE_WA,1.0,1.75,98.6,35950,DE,UPS,0
562,ROLLO,1.0,0.925,60.0,35950,DE,UPS,0
563,PLISSEE_20,1.0,1.26,93.5,35950,DE,UPS,0
564,FVORHANG,28.0,0.0,2407.2,17718,DE,SPED,0
565,PLISSEE_20,1.0,1.28,91.7,35950,AT,UPS,0
566,ROLLO,1.0,5.21,112.0,35950,DE,UPS,0
567,PLISSEE_20,7.0,3.415,216.7,35950,CH,UPS,0
568,ROLLO,1.0,0.935,61.3,35950,DE,UPS,0
569,PLISSEE_20,3.0,2.895,262.4,35950,DE,UPS,0
570,PLISSEE_WA,3.0,1.685,121.7,35950,DE,UPS,0
571,PLISSEE_20,4.0,2.78,149.5,35950,DE,UPS,0
572,ROLLO,1.0,1.025,74.0,35950,DE,UPS,0
573,PLISSEE_20,2.0,2.065,158.1,35950,DE,UPS,0
574,PLISSEE_20,1.0,1.565,126.5,35950,DE,UPS,0
575,PLISSEE_20,1.0,0.795,66.2,35950,CH,UPS,0
576,PLISSEE_20,6.0,3.62,143.9,35950,DE,UPS,0
577,PLISSEE_20,3.0,2.375,267.5,35950,DE,UPS,0
578,ROLLO,2.0,1.54,146.6,35950,DE,UPS,0
579,PLISSEE_WA,4.0,1.67,36.2,35950,DE,UPS,0
580,ROLLO,1.0,2.01,94.0,35950,DE,UPS,0
581,PLISSEE_20,1.0,0.35,21.7,35950,DE,UPS,0
582,PLISSEE_20,1.0,0.94,75.5,35950,DE,UPS,0
583,ROLLO,9.0,2.22,205.0,35950,DE,UPS,0
584,ROLLO,9.0,3.83,211.5,35950,DE,UPS,0
585,PLISSEE_20,3.0,3.22,95.1,24272,AT,UPS,0
586,ROLLO,1.0,1.89,90.0,34638,DE,UPS,0
587,ROLLO,1.0,1.93,120.0,35950,DE,UPS,0
588,PLISSEE_20,3.0,2.35,185.6,19590,DE,UPS,0
589,PLISSEE_20,5.0,5.3,251.0,17261,DE,UPS,0
590,PLISSEE_20,3.0,2.265,83.7,35950,DE,UPS,0
591,ROLLO,2.0,4.39,168.0,35620,DE,UPS,0
592,PLISSEE_20,4.0,3.26,319.4,18275,DE,UPS,0
593,PLISSEE_20,1.0,1.11,98.2,35950,DE,UPS,0
594,ROLLO,1.0,7.96,225.0,35950,DE,UPS,0
595,ROLLO,1.0,1.405,109.3,35950,DE,UPS,0
596,ROLLO,1.0,3.9,117.4,19355,DE,UPS,0
597,PLISSEE_20,2.0,3.62,89.2,20913,DE,UPS,0
598,PLISSEE_20,1.0,0.895,88.2,35950,DE,UPS,0
599,ROLLO,2.0,5.42,360.0,35950,DE,UPS,0
600,PLISSEE_20,2.0,1.795,102.2,35950,DE,UPS,0
601,PLISSEE_20,2.0,2.36,168.0,22917,DE,UPS,0
602,PLISSEE_WA,2.0,2.67,203.3,15094,DE,UPS,0
603,PLISSEE_20,1.0,1.175,91.5,35950,DE,UPS,0
604,REPARATUR,1.0,1.07,45.9,29022,DE,UPS,0
605,PLISSEE_20,3.0,3.55,289.0,35950,CH,UPS,0
606,PLISSEE_20,1.0,1.18,108.7,35950,DE,UPS,0
607,PLISSEE_20,1.0,1.11,85.2,35950,AT,UPS,0
608,ROLLO,9.0,2.595,180.5,35950,DE,UPS,0
609,PLISSEE_20,2.0,3.27,128.5,35950,DE,UPS,0
610,ROLLO,2.0,4.99,186.1,19355,DE,UPS,0
611,PLISSEE_20,4.0,2.46,115.0,23005,DE,UPS,0
612,PLISSEE_20,1.0,2.16,103.5,27345,LU,UPS,0
613,ROLLO,2.0,7.34,280.9,35950,DE,UPS,0
614,PLISSEE_20,6.0,0.0,417.0,19268,DE,AUSL._FA,0
615,PLISSEE_WA,3.0,3.98,138.9,35950,CH,UPS,2
616,PLISSEE_20,2.0,3.21,187.60000000000002,35950,AT,UPS,0
617,PLISSEE_WA,2.0,1.2,45.5,35950,DE,UPS,0
618,PLISSEE_WA,1.0,3.39,91.1,20599,DE,UPS,0
619,ROLLO,1.0,3.865,180.0,35950,DE,UPS,0
620,PLISSEE_20,1.0,1.175,84.5,35950,DE,UPS,0
621,ROLLO,2.0,3.025,115.0,35950,DE,UPS,0
622,ROLLO,7.0,11.0,460.0,35950,CH,UPS,0
623,PLISSEE_20,2.0,1.345,129.0,35950,DE,UPS,0
624,PLISSEE_20,2.0,0.935,79.5,35950,CH,UPS,0
625,PLISSEE_20,2.0,1.295,56.0,35950,DE,UPS,0
626,PLISSEE_20,2.0,4.04,277.0,35950,DE,UPS,0
627,VARIOROLLO,8.0,10.475,122.0,36550,FR,UPS,0
628,PLISSEE_20,10.0,5.92,455.9,27358,DE,UPS,0
629,SONSTIGE,1.0,0.26,0.0,33060,FR,UPS,0
630,SONSTIGE,1.0,0.26,0.0,34167,IT,UPS,0
631,PLISSEE_20,11.0,8.94,242.3,16099,DE,UPS,0
632,PLISSEE_20,8.0,0.48,92.0,22241,DE,UPS,0
633,PLISSEE_20,10.0,8.005,912.0,27848,DE,UPS,0
634,PLISSEE_20,1.0,1.68,135.0,35950,AT,UPS,0
635,PLISSEE_20,198.0,8.56,84.0,33754,DE,UPS,0
636,PLISSEE_WA,3.0,1.8,98.9,35950,AT,UPS,0
637,PLISSEE_20,3.0,3.32,272.70000000000005,35470,DE,UPS,0
638,PLISSEE_20,5.0,3.41,266.7,25563,DE,UPS,0
639,PLISSEE_20,2.0,1.88,142.6,29399,DE,UPS,0
640,PLISSEE_20,4.0,2.64,278.5,15880,DE,UPS,0
641,REPARATUR,1.0,6.165,206.5,17577,DE,UPS,0
642,PLISSEE_20,2.0,1.24,47.0,27883,DE,UPS,0
643,PLISSEE_20,1.0,1.35,101.0,16064,DE,UPS,0
644,PLISSEE_20,2.0,1.61,63.0,25386,DE,UPS,0
645,PLISSEE_20,1.0,1.36,109.7,35950,DE,UPS,0
646,PLISSEE_20,1.0,1.32,80.5,25619,DE,UPS,0
647,PLISSEE_20,2.0,1.525,70.9,35950,DE,UPS,0
648,PLISSEE_20,3.0,2.34,243.5,24321,DE,UPS,0
649,PLISSEE_20,1.0,1.83,128.6,35963,FR,UPS,0
650,ROLLO,12.0,7.48,550.2,30160,FR,UPS,0
651,PLISSEE_WA,3.0,3.95,327.6,30356,DE,UPS,0
652,PLISSEE_20,1.0,0.625,31.4,35950,CH,UPS,0
653,PLISSEE_20,17.0,20.315,1175.1,15001,DE,UPS,0
654,PLISSEE_20,2.0,1.6,117.9,22756,CH,UPS_CH,0
655,PLISSEE_20,2.0,1.74,70.5,22756,CH,UPS_CH,0
656,PLISSEE_20,2.0,1.4,55.8,22756,CH,UPS_CH,0
657,SCHNUR,3000.0,1.83,0.0,22756,N_A,UPS_CH,0
658,JALOUSIE,2.0,22.325,0.0,36938,DE,UPS,0
659,PLISSEE_20,1.0,0.59,32.7,35950,DE,UPS,0
660,PLISSEE_20,14.0,9.1,381.6,36086,DE,UPS,0
661,PLISSEE_20,1.0,0.955,60.7,35950,DE,UPS,0
662,PLISSEE_20,4.0,0.36,0.0,35950,AT,UPS,0
663,PLISSEE_20,14.0,8.285,596.6,15945,DE,UPS,0
664,BEFESTIGUN,2.0,0.38,0.0,35950,AT,UPS,0
665,PLISSEE_20,2.0,1.505,52.0,35950,DE,UPS,0
666,INSCHUTZ,5.0,9.795,0.0,18275,DE,UPS,0
667,ROLLO,6.0,3.865,258.0,35515,IT,UPS,0
668,PLISSEE_20,2.0,1.77,133.4,35950,CH,UPS,0
669,PLISSEE_WA,2.0,1.34,43.5,35950,DE,UPS,0
670,ROLLO,6.0,5.155,180.0,36042,FR,UPS,0
671,PLISSEE_WA,6.0,7.85,207.0,35600,DE,UPS,0
672,ROLLO,4.0,5.34,342.0,36020,FR,UPS,0
673,PLISSEE_20,9.0,7.03,405.5,19828,DE,UPS,0
674,PLISSEE_20,1.0,1.58,105.0,35950,AT,UPS,0
675,ROLLO,3.0,2.6,61.3,35950,DE,UPS,0
676,PLISSEE_WA,1.0,1.19,82.5,35950,DE,UPS,0
677,PLISSEE_20,2.0,1.37,53.5,35950,DE,UPS,0
678,INSCHUTZ,2.0,7.235,0.0,28510,DE,UPS,0
679,ROLLO,3.0,11.129999999999999,216.0,35950,DE,UPS,0
680,PLISSEE_WA,1.0,1.18,72.5,35950,DE,UPS,0
681,PLISSEE_20,2.0,1.38,58.2,35950,DE,UPS,0
682,PLISSEE_20,1.0,1.06,69.7,35950,DE,UPS,0
683,ROLLO,4.0,4.375,383.0,35950,DE,UPS,0
684,ROLLO,1.0,5.59,200.0,35950,DE,UPS,0
685,ROLLO,1.0,1.03,65.0,35950,DE,UPS,0
686,ROLLO,7.0,19.07,847.0,21613,DE,UPS,6
687,JALOUSIE,50.0,0.07,0.0,35950,DE,UPS,0
688,SONSTIGE,10.0,0.185,0.0,31540,BE,UPS,0
689,ROLLO,2.0,5.495,240.2,35950,DE,UPS,0
690,BEFESTIGUN,5.0,0.305,0.0,37259,DE,UPS,0
691,JALOUSIE,4.0,0.39,0.0,27830,DE,UPS,0
692,ROLLO,1.0,3.335,110.0,35950,DE,UPS,0
693,PLISSEE_20,4.0,0.0,262.0,19268,DE,ABHOLUNG,0
694,PLISSEE_20,6.0,7.91,411.7,35963,FR,UPS,0
695,PLISSEE_WA,8.0,10.81,766.0,25463,DE,UPS,0
696,ROLLO,5.0,8.84,508.0,35950,AT,UPS,0
697,INSCHUTZ,1.0,6.19,0.0,32388,DE,UPS,0
698,LAMELLE,1.0,3.34,209.0,23789,DE,UPS,0
699,PLISSEE_20,4.0,0.0,229.5,19268,DE,AUSL._FA,0
700,INSCHUTZ,1.0,5.955,0.0,19469,DE,UPS,0
701,ROLLO,1.0,4.085,180.0,35950,DE,UPS,0
702,LAMELLE,3.0,8.115,300.0,19355,DE,UPS,0
703,PLISSEE_20,1.0,0.0,0.0,33992,DE,DHL,0
704,LAMELLE,2.0,4.01,127.9,15591,DE,UPS,0
705,PLISSEE_20,1.0,0.0,0.0,29139,DE,DHL,0
706,PLISSEE_20,1.0,0.0,0.0,15708,DE,DHL,0
707,PLISSEE_20,1.0,0.0,0.0,34060,DE,DHL,0
708,PLISSEE_20,1.0,4.37,190.0,22756,CH,UPS_CH,0
709,PLISSEE_20,1.0,0.0,0.0,15633,DE,DHL,0
710,LAMELLE,1.0,0.0,0.0,20262,DE,DHL,0
712,ROLLO,2.0,2.365,230.0,35950,DE,UPS,0
713,LAMELLE,2.0,0.0,0.0,29351,BE,DHL,0
714,ROLLO,1.0,4.77,150.0,23005,DE,UPS,0
716,LAMELLE,6.0,0.0,0.0,16632,DE,DHL,0
717,LAMELLE,1.0,0.0,0.0,20251,DE,DHL,0
719,LAMELLENVO,0.2,0.0,0.0,29677,FR,DHL,0
720,ROLLO,1.0,1.27,80.0,35950,AT,UPS,0
721,JALOUSIE,2.0,0.0,0.0,20881,DE,DHL,0
722,LAMELLENVO,0.1,0.0,0.0,20540,DE,DHL,0
723,LAMELLE,3.0,0.0,0.0,26903,DE,DHL,0
724,LAMELLE,2.0,0.0,0.0,33593,FR,DHL,0
725,SONSTIGE,5.0,0.0,0.0,21066,DE,DHL,0
726,BEFESTIGUN,4.0,0.0,0.0,24124,DE,DHL,0
727,ENDKAPPEN,4.0,0.0,0.0,25386,DE,DHL,0
728,PLISSEE_20,4.0,0.0,0.0,24124,DE,DHL,0
729,PLISSEE_20,4.0,5.215,271.4,35950,DE,UPS,0
730,PLISSEE_20,1.0,0.0,0.0,23448,DE,DHL,0
731,PLISSEE_20,1.0,0.0,0.0,17885,DE,DHL,0
732,PLISSEE_WA,2.0,5.05,69.5,30140,IT,UPS,0
733,PLISSEE_20,2.0,0.0,0.0,33989,DE,DHL,0
734,SONSTIGE,4.0,0.0,0.0,20827,DE,DHL,0
735,SONSTIGE,2.0,0.0,0.0,30944,DE,DHL,0
736,PLISSEE_20,4.0,0.0,0.0,19355,DE,DHL,0
737,ROLLO,2.0,4.735,88.0,24272,AT,UPS,0
738,PLISSEE_20,1.0,0.715,46.7,35950,CH,UPS,0
739,ROLLO,2.0,4.5,190.0,19355,DE,UPS,0
740,SONSTIGE,10.0,0.0,0.0,25663,DE,DHL,0
741,PLISSEE_20,2.0,0.0,0.0,19355,DE,DHL,0
742,ZUBEHÖRBEU,1.0,0.0,0.0,19481,DE,DHL,0
743,PLISSEE_20,2.0,4.855,308.2,27041,DE,UPS,0
744,PLISSEE_20,6.0,4.57,250.5,19355,DE,UPS,0
745,PLISSEE_20,2.0,2.22,77.0,19355,DE,UPS,0
746,ZUBEHÖRBEU,1.0,0.0,0.0,26431,DE,DHL,0
747,PLISSEE_20,8.0,0.0,0.0,22051,DE,DHL,0
748,PLISSEE_20,3.0,2.04,164.4,18659,DE,UPS,0
749,FEDERN,1.0,0.5,0.0,35950,DE,UPS,0
750,PLISSEE_20,3.0,1.97,120.0,15058,DE,UPS,0
751,PLISSEE_20,25.0,0.0,0.0,26303,DE,DHL,0
752,PLISSEE_20,1.0,2.845,160.6,22756,CH,UPS_CH,0
753,ENDKAPPEN,2.0,0.0,0.0,26007,DE,DHL,0
754,FALTROLLO,35.0,0.0,0.0,20751,DE,DHL,0
755,ENDKAPPEN,1.0,0.075,0.0,27689,FR,UPS,0
756,PLISSEE_20,15.74,1.44,93.5,15003,DE,UPS,0
757,ROLLO,1.0,0.0,0.0,19467,DE,DHL,0
758,ENDKAPPEN,3.0,0.075,0.0,30792,IT,UPS,0
759,PLISSEE_20,1.0,1.525,123.7,35950,DE,UPS,0
760,ROLLO,1.0,0.0,0.0,35950,DE,DHL,0
761,ZUBEHÖRBEU,1.0,0.115,0.0,35950,AT,UPS,0
762,ENDKAPPEN,2.0,0.0,0.0,16395,DE,DHL,0
763,ROLLO,2.0,0.0,0.0,21939,DE,DHL,0
764,GETRIEBE,1.0,0.0,0.0,35950,DE,DHL,0
765,ROLLO,1.0,0.135,0.0,33596,IT,UPS,0
766,GETRIEBE,2.0,0.185,0.0,30431,IT,UPS,0
767,ENDKAPPEN,2.0,0.0,0.0,21879,DE,DHL,0
768,ROLLO,5.0,0.175,0.0,30640,IT,UPS,0
769,BEFESTIGUN,1.0,0.0,0.0,15715,DE,DHL,0
770,ROLLO,4.0,14.629999999999999,342.0,17885,DE,UPS,0
772,PLISSEE_20,1.0,0.895,64.7,35950,DE,UPS,0
774,SONSTIGE,13.0,0.185,0.0,35950,DE,UPS,0
775,VARIOROLLO,1.0,0.0,0.0,26438,DE,DHL,0
776,ENDKAPPEN,4.0,0.0,0.0,35950,DE,DHL,0
777,PLISSEE_20,1.0,1.325,91.2,35950,DE,UPS,0
778,ROLLO,3.0,0.0,0.0,27223,DE,DHL,0
780,ENDKAPPEN,1.0,0.0,0.0,23693,DE,DHL,0
781,ROLLO,7.0,0.305,0.0,22756,CH,UPS_CH,0
782,PLISSEE_20,1.0,0.665,40.5,35950,CH,UPS,0
783,ROLLO,1.0,0.0,0.0,19613,DE,DHL,0
784,SONSTIGE,25.0,0.0,0.0,17168,DE,DHL,0
785,ROLLO,2.0,0.0,0.0,21621,DE,DHL,0
786,GETRIEBE,60.0,0.0,0.0,20710,DE,DHL,0
787,ROLLO,2.0,5.53,180.0,35950,CH,UPS,0
789,PLISSEE_20,1.0,1.195,76.0,35950,DE,UPS,0
790,SONSTIGE,1.0,0.0,0.0,19355,DE,DHL,0
791,PLISSEE_20,4.0,1.09,103.5,35954,DE,UPS,0
792,SONSTIGE,6.0,0.0,0.0,15055,DE,DHL,0
793,PLISSEE_20,2.0,2.16,84.0,15240,DE,UPS,0
794,INSCHUTZ,5.0,0.0,0.0,16402,DE,DHL,0
795,ENDKAPPEN,10.0,0.0,0.0,26909,DE,DHL,0
796,SCHNUR,2.0,0.0,0.0,19192,DE,DHL,0
797,PLISSEE_20,6.0,2.825,151.10000000000002,35950,CH,UPS,0
798,ROLLO,1.0,4.805,145.0,35950,DE,UPS,0
799,INSCHUTZ,60.0,0.0,0.0,15102,DE,DHL,0
800,ROLLO,1.0,3.445,180.0,35950,DE,UPS,0
801,KOLLEKTION,1.0,0.0,0.0,19268,DE,DHL,0
802,ROLLO,1.0,4.2,180.0,35950,DE,UPS,0
803,ROLLO,2.0,1.91,166.6,35950,DE,UPS,0
804,PLISSEE_20,2.0,5.405,121.5,15160,DE,UPS,0
805,ROLLO,2.0,3.325,105.5,35950,CH,UPS,0
806,PLISSEE_20,1.0,1.87,100.1,19355,DE,UPS,0
807,PLISSEE_20,1.0,0.89,37.0,19355,DE,UPS,0
808,PLISSEE_WA,6.0,0.0,408.8,19268,DE,AUSL._FA,0
809,JALOUSIE,4.0,1.19,0.0,17794,DE,UPS,0
810,PLISSEE_20,2.0,2.61,226.10000000000002,28984,DE,UPS,0
811,PLISSEE_20,6.0,3.48,138.0,17250,DE,UPS,0
812,PLISSEE_20,2.0,1.97,139.8,37063,DE,UPS,0
813,ROLLO,3.0,2.215,107.0,35950,DE,UPS,0
814,LAMELLE,4.0,0.0,0.0,34079,DE,DHL,0
